"RUL","x.slope","x.seg.sd","x.seg.skewness","x.seg.kurtosis","x.max","x.skewness","x.kurtosis","x.spec1","x.spec1.f","x.spec2","x.spec2.f","x.spec.mean","x.spec.var","x.spec.skewness","x.spec.kurtosis"
11540,-0.000142302561146003,68.4665368385656,-0.13811989704405,-1.50683286584189,1.210369,0.376024402694269,-0.0395063556459943,0.388601911091479,0.00166666666666667,0.36152918409551,0.125,0.0325027011466986,0.00197203561883432,4.45241115056492,27.6069660955762
16159,0.000113557531187586,222.089355481486,-0.701352210215123,-1.32799116658711,1.103972,0.420472580704045,0.0458242112521243,0.247300753823175,0.12,0.21849679682263,0.24,0.0271586195294884,0.000994563266906387,3.09074014557406,13.9569405752186
51347,-2.29508028355634e-05,201.14106074044,-0.266786395823566,-1.65038674044182,0.617558,0.864905836403663,1.14999277473656,0.0345559522625865,0.09,0.0319628626094015,0.293333333333333,0.00541208799204039,3.4853653582277e-05,1.96408580356912,4.65993167685241
4631,-0.000579220096944714,70.720711056465,0.0908798761129771,0.334866908454484,1.822197,0.143458928043061,-0.479333102475444,5.93201909660067,0.00166666666666667,0.747385242416967,0.00333333333333333,0.0959821993843429,0.123866173973422,15.3371433048865,250.818526305411
83378,8.67173998261106e-05,102.53724062157,2.14963196310588,4.51676384114583,0.374053,0.255200025257454,-0.160501189466043,0.0814391520079377,0.00166666666666667,0.0473420630718281,0.00333333333333333,0.00259941093883624,3.59266497398907e-05,9.52691076842128,110.12274970855
3487,9.04589009413923e-05,101.016849786987,0.855436791956794,0.192927185469637,1.829661,0.392708718917906,0.0203771528239356,0.744856863108542,0.00166666666666667,0.696900765206391,0.126666666666667,0.0763809439705716,0.00977681455340504,3.30209751196887,14.6482059933044
74337,-1.36047638465661e-05,101.987175948602,0.153002649505508,-0.964209816995375,0.432496,0.998313417373135,1.53829933267312,0.0196811035085498,0.0666666666666667,0.0163914403836203,0.276666666666667,0.002649826769315,7.92757605546737e-06,2.32140243832163,7.54173983208551
47280,5.59246931797033e-05,133.886590245697,0.895605423501719,-0.993830153378571,0.635673,0.747184453529784,1.18276312225445,0.0763579714216571,0.00166666666666667,0.0538983070707172,0.0766666666666667,0.0054361760072198,5.02796017503265e-05,5.15263932558163,41.1520733601547
61427,-2.26390655807376e-05,143.636089879213,0.587830062151763,0.330485108598671,0.665152,0.943112376380873,1.42234026053181,0.0347850850742666,0.418333333333333,0.0344517814541773,0.37,0.00553071796460928,3.62144685889148e-05,2.1171399085587,5.23471030059727
2237,-0.000190077609271137,188.498169752388,-0.0659424753348719,-1.72547239082549,2.001574,0.461053602022804,0.141608826523655,0.804606992162996,0.258333333333333,0.789752709061142,0.126666666666667,0.0887678776243021,0.0127812165559754,3.23917594038463,14.0336427972337
43744,2.46043668732415e-05,148.84494536709,-0.186426816709531,-1.0772215222066,0.556547,0.493939436796942,0.183051459347824,0.0262026653001736,0.2,0.0227668388621791,0.0916666666666667,0.00487028167597533,2.03870817854734e-05,1.62588563117884,2.98060990526832
48936,3.8078392245534e-05,143.598083287381,-0.425439608914924,-1.09459434081002,0.584117,0.741014390713903,0.969766497225279,0.0274195779928498,0.466666666666667,0.0219590825842193,0.0466666666666667,0.00464633754045266,1.99529950731194e-05,1.78752424604321,3.61060560884954
27655,3.27813824482824e-06,154.086739626068,-0.599531135916818,-0.593235429445623,0.868006,0.648748549670488,1.16642878682285,0.257861508294265,0.118333333333333,0.132168923795234,0.236666666666667,0.0114617361552299,0.000362944245340748,8.34061189218913,96.8662171748124
5214,0.000714669636748991,106.710599505314,0.439507872211881,0.220919115958632,1.744906,0.47245747251709,-0.22459005366237,10.1162586281749,0.00166666666666667,1.00113650508549,0.00333333333333333,0.0979024502605328,0.345726304827352,16.5875169836603,279.836668562913
26691,5.01009552248755e-05,118.512376287598,0.380361172708607,-1.22962308349773,0.864659,0.427665205898077,-0.153480468018077,0.211282539650072,0.12,0.126309696682755,0.118333333333333,0.0176601479109266,0.000454123548564061,3.9517850533099,25.5100842565799
48494,-1.35435890377473e-05,104.903477933478,-0.641649166783613,-0.413200030778404,0.612924,0.790784503829604,0.939373790677951,0.0334857818500481,0.481666666666667,0.0318672309206231,0.108333333333333,0.00596906851552599,3.74252157631422e-05,1.91906794503392,4.2892875028692
28868,3.15476889102471e-05,160.730623508196,-0.739863583568869,-0.623520190306734,0.809632,0.424281641246046,0.20584113311067,0.219570332810115,0.12,0.107940196467701,0.428333333333333,0.0112895925956311,0.000302894303362357,6.95527834364251,71.194436437291
33557,-5.58572298811968e-06,202.019042006771,-0.2913745346918,-1.5755023622016,0.725299,0.528955174183459,0.179082457356698,0.544838711365354,0.116666666666667,0.056973408513541,0.406666666666667,0.00993065817807208,0.00102313687180821,15.6871814496979,259.467897652713
7994,5.16921720338105e-05,117.606298212767,-0.385955860484691,-1.00923547749145,1.630534,0.635932072358565,0.407916253494234,1.35628216898493,0.123333333333333,0.762338424485758,0.376666666666667,0.0635751409491076,0.0108613936346533,7.93297321447567,85.4559082015108
56690,-1.82380867724631e-05,104.770473420904,0.0988955382168314,-1.01863074707889,0.573765,0.612149305725906,0.546080037250237,0.0290032610906439,0.228333333333333,0.0239298529255719,0.148333333333333,0.00471447623131278,2.29900414879635e-05,1.97990261437911,4.75294630093527
6131,6.23138102605839e-05,208.889002545887,-0.265524911852936,-1.55948571251869,1.757534,0.519087595880074,0.436044206897311,0.815520359895068,0.261666666666667,0.438355138244609,0.48,0.071149503932861,0.00621666808363014,3.8081778939279,27.0625361735226
1472,0.000772930276000768,116.334718234355,-0.979458287227396,-0.492254395892923,2.331844,0.46737182712857,0.0620847377157125,8.33842048215709,0.00166666666666667,2.33106824425609,0.00333333333333333,0.166019961172577,0.265926995482846,13.7047422319456,210.080875445781
16918,0.000136303225092292,76.3605140407997,1.20650657002298,0.918571796737738,1.143523,0.334490337741612,0.29000624801433,0.28226061171694,0.00333333333333333,0.156540060274432,0.171666666666667,0.0255927991703075,0.000863011722391531,3.41121599652069,20.8521154932936
23230,7.31238278717439e-05,172.560990801973,-0.194399312796373,-1.42440018576183,0.935033,0.471613592055197,0.298108724021156,0.147477521317026,0.12,0.106873806351531,0.00166666666666667,0.0203672579589759,0.000526056982183502,2.16025364933333,5.48718854241409
38990,-6.19212683924095e-06,154.899276571432,0.524187073731808,-0.538616053432437,0.650963,0.70168931119657,0.354089925333805,0.0380479839337846,0.265,0.0349186478133983,0.0983333333333333,0.00707598837384973,4.78705519059523e-05,1.64200711940904,2.74792012050343
82352,7.1072442701229e-06,193.722144399574,0.944238730126153,-0.422596467640844,0.379061,0.587627310347504,0.353755062379609,0.019802708822938,0.0616666666666667,0.0134124351196202,0.0933333333333333,0.00227128142291986,5.7129696725448e-06,2.65403788529221,11.706294746347
77656,-1.89889187469966e-05,163.443965609563,-0.28336874829204,-1.07723816482255,0.417927,0.742960396852985,1.29457237323206,0.0146093899661109,0.09,0.0134247185337428,0.0616666666666667,0.00211233359420667,4.29118547576866e-06,2.18390936999252,7.37389475630272
10369,-8.19191709699192e-05,96.6594537538879,0.792472812387716,-0.283114263625635,1.282,0.505420181491506,0.482840623114094,0.409693040521291,0.125,0.397610884679731,0.126666666666667,0.0309847462668599,0.00170065199687775,5.49319269061955,43.5007704933218
83183,2.43550958197107e-05,97.3177108346948,-1.26078688907597,0.365523046615416,0.412664,0.506757399088294,0.389043465097451,0.0176869662892801,0.00166666666666667,0.0126128110772907,0.09,0.00223757275728658,5.43816153097526e-06,2.39502026527556,8.84174691669253
43589,7.54446298739717e-05,167.188291829676,0.311164420539481,-1.00466312878261,0.588315,0.5564300608785,0.241494585794912,0.0674297211179812,0.00166666666666667,0.0582843163538841,0.00333333333333333,0.00574558340067639,5.34332093122553e-05,4.2830117832282,27.0265866699452
20821,9.37355654043481e-05,96.2510739200827,-0.210554788952266,-0.994514842860451,1.09484,0.474654391650566,0.146298240251234,0.327747165064599,0.121666666666667,0.287241177427847,0.243333333333333,0.025199208917194,0.00114057650427121,5.00419293641877,35.5196618032099
32605,-3.18910180306043e-06,124.04436289552,0.200664820585799,-1.09658929568667,0.737597,0.567805939486248,0.150853827209309,0.195277137331374,0.116666666666667,0.158387904343661,0.115,0.0108687297518319,0.000340122682571255,5.83959812751606,46.7928388792987
80348,1.70034328984247e-05,100.104865964264,-1.55585797458932,2.00542888886975,0.371658,0.652996403507555,0.533324163923149,0.015489804000848,0.0583333333333333,0.0110454893727715,0.0616666666666667,0.00203465365645458,4.80357740264753e-06,2.17437385972885,6.5863607356176
27682,1.25461135447598e-05,165.22014299768,-0.491042579284484,-1.2613591656244,0.868006,0.658450439927106,1.21204463680004,0.283439224856068,0.118333333333333,0.112548464712568,0.236666666666667,0.0114558914322211,0.000395256259706748,9.28013721653199,117.468467578689
17829,-3.85628286189686e-05,142.994894416909,0.00736879167802789,-1.18985960069816,1.14165,0.662738330224198,0.709503550274134,0.240291283162008,0.133333333333333,0.19385324847756,0.373333333333333,0.0279753030145412,0.000896007930519647,2.77680715456092,11.975936321941
51395,-1.20352716535323e-05,169.956482319307,0.232056999026356,-1.50332962007158,0.617558,0.9192774025596,1.22887811819194,0.0334355222480162,0.09,0.0285322121569824,0.211666666666667,0.00553607684477731,3.35274949542389e-05,1.9346373528421,4.17142420637488
19519,-9.02858051272368e-05,107.964591145322,-0.0993190240849001,-0.930773490878311,1.145582,0.6909955489866,1.22478238386055,0.152388025802538,0.125,0.127218077432124,0.481666666666667,0.0223272847164594,0.000537081279132756,2.16211455664994,6.33817463511145
4837,-2.60776352712092e-05,128.540643260009,-1.51010747340247,0.7267375257022,1.822197,0.201247398715794,-0.214267330843074,0.379319126262897,0.126666666666667,0.369229759564718,0.13,0.0702089638038816,0.00467326961445629,1.62626456616556,2.81450502491721
24697,-1.6351631171198e-05,114.112849514165,0.761931862451877,-0.490663982927108,0.838197,0.467136501573819,-0.0960849229410723,0.227772947471247,0.121666666666667,0.176094201552672,0.118333333333333,0.0168599760133484,0.000615219978617796,4.35143323543855,26.0344764073427
44354,-4.43315011986136e-06,115.451637689386,1.19194604991805,0.594342814808614,0.749622,0.879515077628015,2.46010432255261,0.0510932785451491,0.09,0.0467289344159123,0.0916666666666667,0.00603302416523973,5.17697119703311e-05,2.64571887099455,9.63465075120804
45758,4.67685211903363e-05,142.957336293035,-0.681020266130801,-0.810748846174266,0.561928,0.468354052191413,-0.23390849960964,0.0716415348118802,0.00166666666666667,0.0442716732258013,0.105,0.00578958705181944,4.55745508835375e-05,4.49572734296365,33.65476672252
25794,8.28723725343683e-05,126.428804657241,0.295977993190376,-1.16790564699516,0.858663,0.686926208848458,0.832845373434061,0.147160249054156,0.00166666666666667,0.081855906055832,0.471666666666667,0.01489882999602,0.000245874598800163,3.14171927906578,17.8587858313488
11167,0.000142867110603086,101.458191911163,-1.13524847016457,1.34730067844541,1.281434,0.425513897595008,0.185965343836594,0.255585908255235,0.00166666666666667,0.143463556567963,0.418333333333333,0.0305872274252499,0.000982469112733658,2.22873659682079,9.08321154708335
74175,1.11427663410176e-05,156.515259495764,-1.13544783033659,-0.278661997397327,0.432496,0.824741069084518,1.22748182069756,0.0215961191521199,0.0666666666666667,0.0140525257968509,0.36,0.00253741683189624,7.93473859868232e-06,2.45358773960977,8.73789828020373
579,0.000176637056991825,78.3909919509099,-1.57158650348124,2.87903929382683,2.198568,0.329852359697241,-0.0314406368886027,2.9016039859456,0.128333333333333,1.09158738106944,0.00333333333333333,0.123919709264684,0.0426299563082023,8.85030879436283,109.428276235341
40133,5.43300184167168e-06,138.312544880431,-0.275739014969519,-1.37589403946848,0.590685,0.554057026908275,0.299633526678004,0.0238955868008502,0.09,0.0219955364700538,0.365,0.00516170606738533,2.23996830408342e-05,1.41004625655697,1.84567343835487
16058,0.000100720578890497,145.54981541889,-0.498532926835345,-0.813988526270343,1.113546,0.332105361023606,-0.000437239430098213,0.393461579313692,0.12,0.217202689388008,0.24,0.0299184480063971,0.00161918312436657,3.96345740593326,24.9093537691708
60622,-1.98100574446041e-05,136.491505899802,1.63947720976109,2.03582262994244,0.597292,0.835877165296505,0.914739181037873,0.0230517825179536,0.00166666666666667,0.0210116143497628,0.486666666666667,0.00484297506473355,2.21624333714232e-05,1.38924801338002,1.62321634401322
23912,-5.73658407940022e-05,166.128539690219,0.647631466100113,-0.512199077880309,0.981936,0.350198090770692,-0.022003201706128,0.202317664633348,0.12,0.139165713891788,0.395,0.0188911167489549,0.000565186181866569,3.18623666175814,15.3686944989532
44927,-1.45446236517324e-05,152.479753078283,-0.241318710573453,-1.39507694793507,0.664045,0.954789513800416,2.04061871254393,0.0313424017243233,0.333333333333333,0.0259192613456698,0.105,0.00542969864082639,2.66433720018532e-05,1.7437995915999,3.71576611069872
7632,2.3547893021925e-05,120.787246112863,0.0610363115594977,-1.09575728867116,1.553255,0.362356668103411,-0.082132839176404,0.423663420165253,0.121666666666667,0.379134862534162,0.251666666666667,0.0638270987444976,0.00444690328439468,2.13800013038622,5.74195279704249
16161,0.00010285580623835,227.60956020159,-0.0855094559520803,-1.8107853147175,1.103972,0.43268047669937,0.0403358988422471,0.234302400481246,0.24,0.23188924229499,0.12,0.0275586066073333,0.00101269409836585,2.98590102759711,12.9089653765282
63232,-3.46496067489076e-05,119.330393685527,0.570507617668419,-1.19167884679306,0.776215,1.23676037023377,4.78419739871635,0.0480221345122865,0.411666666666667,0.0410626864051206,0.123333333333333,0.00606370784280444,4.70889672195518e-05,2.51839071294858,8.88127127311732
41794,-4.30127585354406e-05,96.761464190973,-0.488323000999108,-0.888825974816292,0.705891,1.02321584356199,2.26300716017717,0.0806320975197424,0.105,0.03953427185038,0.00166666666666667,0.00666971912663858,5.76127123177206e-05,3.9813459587836,30.1820873683473
22114,-5.32986065516847e-05,146.249596390706,-0.414630990652537,-1.34334490870519,1.046195,0.527037564425945,0.257455544850822,0.623961155516453,0.121666666666667,0.240894405270508,0.123333333333333,0.0251528006333069,0.00188219336143789,9.4624137981069,121.429853362852
57980,2.70356664601847e-05,129.225347653587,0.295457248833027,-1.13163244610709,0.524828,0.605037842762147,0.227547941541631,0.028063726613925,0.00166666666666667,0.0245935999218849,0.298333333333333,0.00407450759449573,1.82870516640837e-05,2.27191398531223,7.05763392399709
49719,3.600277472993e-06,124.268911973715,-0.0959024005312109,-0.990593667558756,0.652829,1.0573860367199,2.39945484609249,0.0451234239913178,0.103333333333333,0.0314163866310279,0.065,0.00482318264923866,2.82741226950921e-05,2.97409169113753,14.1157953690767
81397,2.08217411715041e-06,232.801348441665,-0.540948677561269,-1.51904853577193,0.3906,0.456529348853275,0.0996020113873914,0.0163885240455768,0.218333333333333,0.0156828974826501,0.16,0.00239686584621111,6.40543986491524e-06,2.19003159519447,6.72227843766015
43199,-8.57493129147593e-06,173.812507831824,0.454135797251302,-0.606257967679706,0.62939,0.521813024573099,-0.0173857535550694,0.0330127936301812,0.085,0.0311149395821791,0.206666666666667,0.00742808668231875,4.68706432009587e-05,1.4395669746723,1.84013370250106
54499,-3.10323727010354e-05,168.749476932263,-1.19526431756132,0.170420574665007,0.578773,0.701812339887821,0.441462258622617,0.0425490221031414,0.00166666666666667,0.0346676586063406,0.43,0.00524967620435547,3.2406825772025e-05,2.6891716834385,10.2215982547534
10522,-0.000125894241734005,88.8043055170332,-0.24899092101899,-1.18321804748597,1.376372,0.576554155455415,0.779225230974388,0.25764083597541,0.00166666666666667,0.242509060042957,0.373333333333333,0.0332538953318065,0.00154636230842928,2.89668347075064,10.454876832313
53328,5.14621248947925e-06,153.503774018341,-0.23209601785941,-1.41843293095316,0.555359,0.643649629154243,0.482081243301375,0.0373507360578498,0.103333333333333,0.0269800848258591,0.0133333333333333,0.00456619201936319,2.02141145021959e-05,2.60561737080556,11.5694270087527
76688,3.82938924830353e-06,135.015833829279,-0.55720203020501,-0.180722136144452,0.393387,0.751510118421913,1.07088960684519,0.0158431975966414,0.436666666666667,0.0126075853420937,0.315,0.00225446740940158,5.30238080958156e-06,2.10212110789965,6.2840866749065
34246,-2.48570551584864e-05,139.199378471913,-0.181837354257404,-1.28643259891161,0.680225,0.480578407813856,-0.0869047701876329,0.511988808754649,0.116666666666667,0.125561801876235,0.118333333333333,0.00975916028193624,0.000960540957053839,14.4650606489836,229.108011690297
85177,2.3077773743816e-05,126.758298440001,-0.0447712035431168,-1.38849652802919,0.417995,0.399077380173574,0.113888504594094,0.0226332006929694,0.178333333333333,0.0210199766408425,0.09,0.00270004749413319,1.00707983733474e-05,2.88400367950814,11.7435681803637
18181,8.42810800863338e-05,141.977788078602,-0.501555952523947,-1.2346712179857,1.14165,0.689434146834594,0.878277176318417,0.333649802644584,0.123333333333333,0.268305574647301,0.121666666666667,0.0278029546752179,0.00122215349451917,4.07863437186121,26.5245368531117
54414,-6.9789711638088e-05,122.097528441869,-1.09353550583185,1.21691264687507,0.578773,0.648703172902669,0.463573188381151,0.0994819644380955,0.00166666666666667,0.0422503302045941,0.00333333333333333,0.00557312303821387,5.9607693528587e-05,6.86809754070742,73.5964476399318
84804,-5.71945291236919e-05,113.74549851037,0.101027358549439,-0.973653710000813,0.417995,0.353654585940515,0.0243820767608467,0.0632412661875286,0.00166666666666667,0.0374777364950289,0.0183333333333333,0.00290918843428773,2.78377379594438e-05,6.87675279238278,64.4531578079784
69789,6.64577259103501e-05,92.974287745689,0.363671528028599,-0.836145314478249,0.583339,0.823336692802756,1.13992799011379,0.0790140053579847,0.00166666666666667,0.0353217723501819,0.163333333333333,0.00463258940007653,3.96155108459669e-05,6.38346681944585,65.9213557244763
67396,3.55406925852571e-05,145.371042508472,0.31935141405891,-1.08803790200475,0.695888,0.933731108774199,2.54702770683848,0.0294982543527795,0.00666666666666667,0.0246482498045786,0.0733333333333333,0.00452739630024573,1.98771834511523e-05,1.85562230108069,4.9746566517388
42034,4.40700912224756e-05,151.152241134559,-1.10876032094046,0.2722704248281,0.705891,1.01429617043602,1.88078553065017,0.0506184146557084,0.105,0.0456644553749412,0.278333333333333,0.00695050306597799,5.62503071517738e-05,2.15488634550233,6.46197754382977
7632,2.3547893021925e-05,120.787246112863,0.0610363115594977,-1.09575728867116,1.553255,0.362356668103411,-0.082132839176404,0.423663420165253,0.121666666666667,0.379134862534162,0.251666666666667,0.0638270987444976,0.00444690328439468,2.13800013038622,5.74195279704249
37482,1.47852263200731e-05,116.07931059929,-0.186673835639383,-1.31130190914721,0.662254,0.651681330757999,0.459233729076306,0.0497617841847856,0.363333333333333,0.0438059640093745,0.11,0.00799277987855986,6.66416218050303e-05,1.87090654973481,4.3486940632763
50430,-1.82793579148831e-05,139.928539662648,0.259163555126553,-0.415622386284691,0.619468,0.789158711191603,0.872995303460002,0.0344876682220783,0.23,0.0295632192065627,0.0366666666666667,0.00601315393248688,3.60240260605527e-05,1.79168394814075,3.60297192771929
70544,3.31582444395679e-05,89.0294303794212,-0.0786283828204132,-0.684665908881717,0.550637,0.843199800326081,0.845879323441018,0.021811788985795,0.00333333333333333,0.0212909603771941,0.281666666666667,0.00399438294313758,1.56515611102971e-05,1.70395790004747,3.36375386446161
1057,-0.000379868355884322,126.937973088661,-1.14220379476783,1.10624547828296,2.331844,0.380638551810615,-0.256567264244723,2.7992503545811,0.00166666666666667,1.59362856350389,0.13,0.167391024445023,0.0659554294282164,5.40990660436263,42.5811727957558
72753,1.01653440426224e-05,93.7706604375445,-0.414436752758924,-0.816607846638969,0.480718,0.803096505969719,2.00744150833899,0.0140063986789558,0.226666666666667,0.0118812206974798,0.483333333333333,0.00239149413765622,5.21377279582243e-06,1.62595154541036,3.17127704030243
18280,8.9710117611438e-05,143.304607484602,-0.751569043139236,-0.903623068087839,1.14165,0.712026175808153,1.20622347425022,0.526025571957189,0.121666666666667,0.165806818211429,0.00166666666666667,0.027837520856624,0.0016123169362141,7.05035910761719,78.35055033693
84773,-5.79093839705109e-05,112.04302744928,0.0628630690270034,-1.06381253025505,0.417995,0.353978945234186,-0.0317558200643693,0.0687889654629045,0.00166666666666667,0.0295906625449107,0.0183333333333333,0.00290648832816444,2.7181607393325e-05,7.76345362101915,86.6175224871669
48376,-2.35008339745387e-05,121.65393130074,0.0283493102414673,-1.05753543699828,0.612924,0.870376102904925,1.2272321743264,0.0559413288837575,0.106666666666667,0.0396295003537442,0.185,0.00563984495512653,4.41941281078429e-05,3.19754543995916,15.3557716035448
53020,-1.42813664204624e-05,64.0947430661024,-0.0503092759023538,-0.520976265626371,0.576571,0.798160007121639,0.897331283019248,0.0341819406855415,0.01,0.0320233884084239,0.0333333333333333,0.00495419488508595,2.58012994144376e-05,2.50652626961416,8.75687947468936
26127,-0.000160308053244592,153.824609625105,-0.566912520637091,-1.15633828901982,0.970186,0.696378243876452,0.882630332240571,0.591546701655735,0.00166666666666667,0.157107533692564,0.00333333333333333,0.0191815329012729,0.00153816109391325,10.8217120447083,150.398494193604
20789,0.000104956065516849,85.1601056231355,-0.053779041046986,-1.2102643048455,1.09484,0.435978899490828,0.0909039810574366,0.374328086905246,0.121666666666667,0.315130159996993,0.243333333333333,0.0253761821049753,0.00135981246484321,5.78132919313785,44.7615068505353
5714,-0.000181498169356026,92.7192639356132,0.853159122947152,-0.321750418729776,1.757534,0.807683209572431,1.09607231315561,0.889724225933193,0.00166666666666667,0.475842938732552,0.128333333333333,0.0561936013134265,0.00624541671246701,5.3356838236612,44.4939253841087
65788,3.35811335587047e-06,158.395053133432,0.386403477689529,-1.02845568744797,0.657569,0.877844757873931,1.09413939758891,0.0371000263095139,0.476666666666667,0.0316216964897617,0.253333333333333,0.00572742423988986,3.58509076180478e-05,2.0247451031953,5.27781132038801
15415,7.40456684601887e-06,135.668793127128,0.554824645743146,-0.981272301573629,1.242238,0.561643397285572,0.41848382578349,0.932787945288026,0.24,0.397264163419846,0.12,0.0394633978124795,0.00475631613974412,8.25214163365811,95.3744804509804
32330,-4.42787170242138e-05,118.189836443002,-0.480641916277953,-0.983646707511911,0.751395,0.516910128957654,0.29619814850497,0.226146959223104,0.115,0.165520366791158,0.116666666666667,0.0111519988971513,0.000336373725384288,7.6974261988158,78.1070895556879
41629,-2.97706692796368e-05,138.46260523379,-0.784622729721606,-0.469099641101156,0.705891,1.1578773103536,3.05863036679266,0.0508832341838343,0.00166666666666667,0.0429952039912577,0.106666666666667,0.00640683459160128,4.86400648979541e-05,2.52520508543394,9.29895239358238
33767,3.0104173928261e-05,97.5721786641104,0.160031883255477,-1.06416296188783,0.750872,0.649362510051816,0.458668513611631,0.544392286546859,0.116666666666667,0.103510346505806,0.115,0.0108714108612986,0.00106188056568481,14.8214778305775,238.42994348606
7398,5.19252455701269e-05,96.0637043535052,-0.451042479951684,-0.521334733642074,1.498278,0.179430619283159,-0.302193643222037,0.500708946044128,0.183333333333333,0.375418298809177,0.246666666666667,0.0625107698065023,0.00462609929022327,2.2701730111234,7.6221904516994
32210,-1.40726245072902e-05,116.169995278602,-0.495301513077741,-0.638033901328872,0.751395,0.495165573944348,0.108370970325093,0.374515589916764,0.115,0.0808067207385448,0.113333333333333,0.0124274253192873,0.000604091416829998,10.9979047269198,155.726324969763
16040,0.00011269969399915,104.391164144841,-0.0777176368423162,-0.745881950894923,1.113546,0.316686821072856,-0.0426562464010951,0.454222843865643,0.12,0.20501190377286,0.24,0.0302926267728644,0.00173300158108367,4.76207135988703,37.4606245800191
68823,1.24371593532203e-05,132.382115976977,-1.84313929881339,2.90720919894992,0.593758,0.642820630577659,0.521542860801229,0.0260919506929452,0.126666666666667,0.0257737786818006,0.005,0.00477271385848355,2.15811302153429e-05,1.70543003547873,3.36389272525995
45418,-3.17691312475868e-05,141.215483802227,-0.684708403413313,-0.532055660554657,0.664045,0.903386767705108,1.36404841943267,0.0407250350591807,0.11,0.0396130391943134,0.181666666666667,0.00685262057276587,4.73695247687899e-05,1.85817076934944,4.37331387183056
38952,-4.91006669462943e-06,132.864171193791,0.46774894490493,-0.743528438307289,0.650963,0.696941412769345,0.312351719535995,0.0409784941685917,0.0833333333333333,0.0353166688770609,0.07,0.00717542145457944,5.17014014109894e-05,1.70756142440586,3.0865725254792
10954,9.88021548115411e-05,67.2598123171718,1.19315137514849,1.26811684645092,1.376372,0.459619140174696,0.463599065283961,0.255344014084288,0.123333333333333,0.21406384049273,0.42,0.0329413056492937,0.00130857826377222,2.56648823319083,9.18841287667424
52618,8.43345064847544e-07,181.624068332923,-0.0710902358371307,-1.75726427291493,0.577877,0.702712531724847,0.643619746672533,0.0457444178055643,0.00166666666666667,0.0418276088624854,0.1,0.00534583370657991,3.65190126415151e-05,3.00080394282343,13.4999756725097
3484,0.000105464312456424,98.9490837868952,0.952137911033688,0.244500950960777,1.829661,0.401886778752025,0.0356824084013958,0.733663538915083,0.126666666666667,0.71620078461621,0.00166666666666667,0.0762795670572683,0.00969569961554933,3.30966329393748,14.8440970936622
81561,7.2998174717152e-06,92.2639746902388,0.684051187263532,-0.224123865993315,0.3906,0.491504392459661,-0.0159754410067237,0.01621295008965,0.09,0.0149305598275114,0.0633333333333333,0.00253046384816195,6.658967596289e-06,2.10217687331685,5.93283408039104
67818,-4.43471626587851e-05,124.509537204264,0.011528249830609,-0.608283506881164,0.601677,0.794858477592637,0.710165116024642,0.0335475250049996,0.00166666666666667,0.0320756686347541,0.0633333333333333,0.00525359645884066,2.9062914224729e-05,2.25833310607976,6.8378625782655
50674,-4.42540043444565e-05,131.56846457098,0.108711660963856,-1.22004189554974,0.619468,0.790119512455517,0.998733945434512,0.0316508176873939,0.05,0.0313878695704899,0.173333333333333,0.00634617141752906,3.36274705573508e-05,1.46187040519203,2.71963819169296
71200,7.97943608176694e-06,134.607074719587,-0.32884379453834,-1.17771124793588,0.548541,0.677054367794405,0.477048081142506,0.0388020273811733,0.00333333333333333,0.0193882711081954,0.005,0.00432611952023062,1.79687939931308e-05,2.69744871693353,14.7549486601758
40993,2.25631374809375e-05,134.154968434104,-0.0169866916756292,-1.39286503083091,0.615978,0.586445839009343,0.520084874141835,0.0310575164247086,0.131666666666667,0.0302009358761026,0.0633333333333333,0.00563716995557066,3.39684548195517e-05,1.90154446307438,4.24290980699627
37903,-7.16903588621077e-06,120.115024237682,0.189745696397381,-0.851565827246178,0.645153,0.705482916818814,0.471956126588089,0.04671220518309,0.07,0.0456191633149206,0.198333333333333,0.00733745506253199,6.24961959091055e-05,2.18717175866242,5.93423524346918
12473,0.000156997622382285,139.899241316019,-1.58641316596149,1.36051710551523,1.401423,0.442021158122079,0.384486105942036,0.573678404098137,0.00166666666666667,0.320834727447126,0.123333333333333,0.0380561844243999,0.00243040440895609,5.53647878275634,49.2903996124651
62215,4.84709143914289e-05,121.178650312699,-0.573567414404294,-0.31783073700399,0.743252,1.31829008834698,3.67986008599766,0.0985072404927187,0.00166666666666667,0.0484956018867469,0.0483333333333333,0.00710687210564755,7.67102208768352e-05,4.81239066273802,40.5716221990673
25413,5.07766587962744e-05,95.4825549545758,-0.909247715828367,0.475368334774746,0.898133,0.57656762127568,0.57175875257136,0.131913862284982,0.118333333333333,0.11217480503133,0.0783333333333333,0.0166765374781744,0.000360513239027681,2.54116817820882,8.67926333881305
30222,-0.000133602948091522,163.273573306459,0.110427072015729,-0.449511676636461,0.815815,0.774205884049081,0.733439044455151,0.387942813985224,0.00166666666666667,0.253016332330038,0.12,0.0136798553428332,0.000897555884844127,8.80906952676982,94.6877970031671
2704,-1.81402507784743e-05,184.130841161025,0.265790934508373,-1.25363738259104,1.911593,0.383229735197594,-0.198009062990355,0.70263783083042,0.126666666666667,0.471407039465347,0.388333333333333,0.0868282632487933,0.00883390841692589,2.4068401464462,8.22383061924514
